device_student_count_24h,page_dwell_time_seconds,is_high_risk_asn,failed_attempts_1h,session_hardware_mismatch,is_off_peak_hour,target_label
1,80.7,0,0,0,0,0
1,56.2,0,1,0,0,0
1,40.8,0,0,0,0,0
1,64.9,0,0,0,0,0
1,75.5,0,0,0,0,0
1,103.5,0,0,0,0,0
1,36.9,0,1,0,0,0
1,84.6,0,0,0,0,0
50,33.6,1,0,1,0,1
2,8.0,0,0,0,0,0
1,55.5,0,0,0,1,0
1,87.4,0,0,0,1,0
73,6.6,0,5,1,1,1
1,8.0,0,1,0,0,0
58,16.0,1,1,1,1,1
1,54.6,0,1,0,0,0
105,9.3,1,2,1,1,1
1,80.9,0,3,0,0,0
1,27.8,0,0,0,0,0
115,22.0,1,0,1,1,1
1,8.0,0,0,0,0,0
47,29.4,1,2,0,0,1
119,45.7,0,0,0,1,0
1,61.9,0,0,0,0,0
55,32.8,1,3,1,1,1
1,49.7,0,0,0,0,0
103,14.6,1,3,1,0,1
12,38.6,0,0,0,0,0
107,25.1,1,3,1,0,1
74,35.2,0,0,0,0,0
33,33.6,1,0,0,0,0
29,17.8,0,4,1,0,1
1,71.2,0,0,0,0,0
34,28.7,0,2,0,0,0
4,28.4,0,0,0,0,0
26,20.9,1,3,0,0,1
1,86.9,0,1,0,0,0
2,59.0,0,0,0,0,0
1,66.1,0,0,0,0,0
1,100.6,1,0,0,0,0
1,59.4,0,3,0,0,0
1,65.2,0,0,0,0,0
63,45.7,0,1,0,0,0
3,76.3,0,0,0,0,0
1,16.7,0,1,0,0,0
1,71.5,0,1,0,0,0
3,8.0,0,2,0,0,0
113,30.7,1,4,1,0,1
36,4.7,0,6,1,1,1
1,38.3,0,0,0,0,0
2,69.0,0,0,0,0,0
93,33.2,1,4,1,1,1
39,29.8,1,5,1,1,1
95,13.5,0,3,0,0,1
69,12.6,1,2,1,1,1
1,40.3,0,0,0,0,0
1,44.7,0,0,0,0,0
1,38.5,0,0,0,0,0
3,55.2,0,0,0,0,0
88,13.2,0,1,0,0,0
1,63.1,0,0,0,0,0
1,66.8,0,0,0,0,0
2,77.1,0,0,0,0,0
81,9.6,0,1,1,1,1
27,4.3,1,5,0,0,1
2,81.3,0,0,0,0,0
11,23.2,1,4,1,1,1
1,79.2,0,0,0,0,0
114,46.6,0,1,0,0,0
1,112.2,0,1,1,0,0
1,48.1,1,0,0,0,0
30,13.4,0,4,1,0,1
23,17.5,0,1,0,0,0
20,32.2,0,2,1,1,1
52,40.7,0,0,0,0,0
3,66.2,0,0,0,0,0
61,29.3,1,5,1,1,1
17,22.9,0,5,1,0,1
3,44.1,0,1,0,0,0
80,8.5,1,3,1,1,1
1,50.6,0,1,0,0,0
1,24.2,1,0,0,0,0
86,20.2,1,0,0,1,1
1,72.3,0,0,0,0,0
1,70.5,0,0,0,0,0
77,19.6,1,2,1,1,1
77,3.6,0,0,0,1,1
1,90.7,0,0,0,0,0
6,14.3,1,2,1,1,1
1,65.6,0,0,0,0,0
1,61.8,0,0,0,0,0
1,36.8,0,0,1,0,0
1,51.2,0,0,0,0,0
2,43.0,1,2,0,0,0
1,8.0,0,0,0,0,0
3,67.7,0,1,0,0,0
1,69.7,0,0,0,0,0
51,13.3,1,3,1,1,1
1,53.0,0,0,0,0,0
73,12.0,0,0,1,1,1
1,41.0,0,0,0,0,0
2,26.1,1,1,0,0,0
1,56.7,0,0,0,0,0
1,21.6,0,0,0,0,0
1,89.8,0,0,0,0,0
3,73.0,0,0,0,0,0
42,41.0,0,0,0,0,0
1,70.6,0,0,0,0,0
92,32.1,1,2,0,1,1
1,69.7,0,0,0,1,0
55,32.1,1,5,1,1,1
1,43.1,0,0,0,0,0
1,88.1,1,2,0,0,0
2,92.3,0,0,0,0,0
82,3.6,0,0,1,1,1
87,31.6,1,0,1,1,1
36,15.8,0,1,0,1,0
64,11.9,0,3,1,1,1
1,70.6,0,0,0,1,0
80,25.1,0,7,1,0,1
41,14.1,0,2,1,0,1
81,15.1,0,0,1,1,1
8,23.2,1,3,1,0,1
1,25.3,0,2,0,0,0
1,47.7,0,0,0,0,0
1,61.1,1,1,0,0,0
86,2.9,0,7,1,0,1
68,29.4,0,0,0,0,0
3,77.1,0,0,0,0,0
1,55.4,0,0,0,0,0
27,21.5,0,3,0,0,0
90,31.7,0,0,1,1,1
75,21.4,1,0,0,1,1
1,17.5,0,0,0,0,0
1,35.4,0,0,0,0,0
1,80.3,0,0,0,0,0
90,26.3,0,0,0,0,0
1,47.2,0,1,0,0,0
1,105.2,0,0,0,0,0
30,13.7,0,5,1,0,1
1,26.7,0,0,0,0,0
50,19.0,0,5,1,1,1
1,42.5,0,0,0,1,0
54,28.6,1,2,0,1,1
99,4.3,1,3,1,1,1
16,33.4,1,3,0,1,1
1,101.0,0,0,0,0,0
1,56.8,0,1,0,0,0
1,72.7,0,0,0,0,0
1,52.8,0,0,0,1,0
2,57.1,0,0,0,0,0
1,8.0,0,1,0,0,0
1,45.3,0,0,0,0,0
3,105.8,0,3,0,0,0
76,3.5,0,4,0,1,1
108,19.3,1,2,0,1,1
1,69.2,0,1,1,0,0
98,38.4,0,0,0,0,0
25,22.8,1,2,1,1,1
1,39.4,0,0,0,0,0
37,19.1,0,1,0,0,0
28,37.6,0,0,0,0,0
2,61.7,0,1,0,0,0
1,81.1,0,0,0,0,0
1,75.1,0,0,0,0,0
1,55.9,0,1,0,0,0
96,5.7,1,1,1,1,1
1,59.4,0,1,0,1,0
89,22.1,1,4,1,0,1
1,79.0,0,1,0,0,0
1,94.7,0,0,0,0,0
1,25.1,0,1,0,0,0
107,31.5,0,3,1,1,1
114,7.3,0,5,1,1,1
1,76.0,0,0,0,0,0
1,64.9,0,0,0,0,0
75,28.7,1,4,0,0,1
74,12.1,1,1,0,0,0
3,47.6,0,0,0,0,0
69,21.8,0,1,1,0,1
1,69.5,0,1,0,0,0
62,37.6,0,1,0,0,0
1,81.8,0,0,0,0,0
1,86.6,0,0,0,0,0
109,4.5,1,3,1,1,1
2,81.0,0,0,0,0,0
2,41.1,0,0,0,0,0
28,5.9,1,1,1,1,1
39,14.2,1,5,0,0,1
2,41.3,0,0,0,0,0
1,25.5,0,0,0,0,0
76,14.3,1,5,1,1,1
17,27.4,0,2,0,0,0
1,49.6,0,2,0,1,0
1,48.8,1,0,0,1,0
3,9.5,0,0,0,0,0
1,8.0,0,0,0,0,0
1,51.6,0,0,0,0,0
4,108.1,0,2,0,0,0
1,8.0,0,1,0,0,0
100,7.4,0,3,1,1,1
2,54.9,0,0,0,0,0
1,97.0,0,0,0,0,0
1,33.2,0,0,0,0,0
13,12.8,1,1,0,1,1
41,8.9,0,3,1,1,1
1,37.1,0,0,0,0,0
2,30.0,0,0,0,0,0
112,26.2,1,1,0,1,1
1,30.1,0,2,0,0,0
1,99.7,0,0,0,0,0
1,58.0,0,0,0,0,0
110,19.0,0,1,1,0,1
3,87.5,0,0,0,0,0
1,49.4,0,0,0,0,0
16,12.7,1,5,1,1,1
1,54.8,0,0,0,0,0
2,8.0,0,3,0,0,0
1,75.1,0,1,0,0,0
1,60.0,0,0,0,0,0
2,105.0,0,1,0,0,0
1,77.6,0,0,0,0,0
62,16.1,0,5,0,1,1
22,20.2,1,0,1,0,0
64,15.9,0,1,1,0,1
2,52.4,0,0,0,0,0
119,11.0,0,1,1,0,0
3,29.8,1,1,1,0,1
77,34.0,0,0,0,1,0
1,20.9,0,0,0,0,0
96,26.5,0,7,1,1,1
2,81.3,0,0,0,1,0
1,89.2,0,0,0,0,0
94,17.2,0,1,0,1,0
119,10.7,0,0,0,0,0
1,13.0,0,0,1,0,0
1,79.2,0,0,0,0,0
1,94.5,0,0,0,0,0
110,17.0,0,4,1,1,1
2,50.0,0,0,0,0,0
2,101.9,0,0,1,0,0
29,13.9,1,4,1,1,1
34,22.2,1,5,1,1,1
4,84.2,0,0,0,0,0
1,40.5,1,0,0,0,0
2,116.8,0,0,0,0,0
1,61.1,0,1,0,0,0
1,84.8,0,0,0,0,0
94,37.5,0,0,0,0,0
1,54.9,0,0,0,0,0
86,11.1,0,1,0,0,0
102,27.4,0,1,1,0,1
1,58.4,0,0,0,0,0
2,54.6,0,0,0,0,0
94,21.5,0,1,0,0,1
1,53.6,0,0,0,0,0
36,2.4,1,4,1,0,1
97,32.0,1,4,1,1,1
89,26.3,1,4,0,1,1
65,31.7,0,4,0,1,1
27,43.8,0,0,0,0,0
79,10.8,1,2,0,1,1
1,61.2,0,1,0,0,0
2,72.0,0,1,0,0,0
113,44.7,0,3,0,0,0
113,27.6,1,3,1,0,1
1,8.1,0,0,0,0,0
54,18.0,0,2,1,1,1
116,4.0,1,4,1,0,1
27,10.7,0,3,1,1,0
54,9.6,0,3,1,0,1
60,24.9,1,2,1,1,1
111,13.8,0,2,0,0,0
2,29.6,0,0,0,0,0
1,55.2,0,0,0,0,0
1,62.5,0,1,0,0,0
1,36.8,0,1,0,0,0
1,46.6,0,2,0,0,0
28,45.0,0,2,0,0,0
99,41.1,0,1,0,0,0
1,61.5,1,1,0,0,0
1,56.2,0,0,0,0,0
83,23.5,0,1,0,0,0
111,23.6,0,2,0,0,0
38,20.1,1,3,0,1,1
1,66.4,0,1,0,0,0
4,31.6,0,0,0,0,0
2,93.1,0,0,0,0,0
2,42.8,0,0,0,0,0
1,62.8,0,0,0,0,0
1,122.8,0,0,0,0,0
1,40.5,1,0,0,0,0
1,106.4,0,0,0,0,0
1,8.0,0,0,0,1,0
62,31.4,0,0,1,0,1
1,67.7,0,0,0,0,0
2,38.7,0,0,0,0,0
1,34.6,0,0,0,0,0
19,9.5,0,3,1,0,1
1,39.1,0,0,0,0,0
1,56.9,0,1,0,0,0
44,23.6,0,3,0,0,0
29,23.7,0,5,1,0,1
1,17.4,0,1,0,0,0
107,41.7,0,0,0,0,0
22,20.8,1,5,1,1,1
1,23.1,0,0,0,0,0
87,34.8,0,1,1,0,0
10,9.6,1,5,0,0,1
95,33.0,1,5,1,1,1
47,23.7,0,2,0,0,0
3,37.6,0,0,0,0,0
1,53.9,0,0,0,0,0
61,28.9,1,0,1,0,1
1,42.3,0,1,0,0,0
81,16.6,0,0,0,0,0
59,21.5,0,4,1,0,1
28,20.9,1,3,0,1,1
55,18.4,0,6,1,1,1
4,11.9,0,1,0,1,1
2,68.8,0,0,0,0,0
17,23.6,0,3,1,0,1
54,32.4,1,3,1,1,1
40,20.1,1,1,0,1,1
23,21.3,0,1,0,1,1
1,27.2,0,0,0,0,0
37,4.0,0,4,1,0,1
96,32.7,1,1,1,1,1
1,80.7,0,0,0,0,0
24,27.9,1,6,1,1,1
1,41.0,0,0,0,0,0
1,72.2,0,0,0,0,0
1,88.7,0,0,0,0,0
1,78.3,0,0,0,1,0
58,6.2,1,3,0,1,1
1,56.5,0,0,0,0,0
1,47.2,0,0,0,0,0
84,40.1,0,0,0,0,0
42,12.0,1,1,1,0,1
99,25.7,0,0,0,1,0
61,27.0,1,4,1,1,1
56,17.1,1,4,0,0,1
2,8.0,0,0,0,0,0
1,15.2,0,1,1,1,0
94,38.6,0,0,0,0,0
2,82.2,0,0,0,0,0
1,56.0,0,1,0,0,0
1,100.2,0,1,0,0,0
1,53.6,0,1,0,0,0
1,108.0,0,0,0,0,0
2,78.3,0,0,0,0,0
1,56.2,0,0,0,0,0
96,25.1,1,7,0,1,1
61,11.9,0,0,0,1,1
1,61.3,0,0,0,0,0
117,26.1,0,5,0,1,1
1,80.7,0,3,0,0,0
37,21.0,0,0,0,0,0
80,5.9,0,3,1,1,1
26,32.9,1,4,1,1,1
2,54.4,0,1,0,0,0
1,35.1,0,1,0,0,0
1,57.5,0,0,0,0,0
89,8.0,0,4,1,1,1
2,66.0,0,1,0,0,0
1,28.2,0,0,0,1,0
52,33.6,1,1,1,1,1
113,25.3,0,0,0,0,0
1,58.7,0,0,0,0,0
40,12.6,1,4,1,1,1
2,65.1,0,0,0,0,0
56,14.3,1,3,1,1,1
1,99.7,0,0,0,0,0
47,6.0,1,3,0,1,1
1,72.4,1,0,0,0,0
65,20.7,0,2,1,1,1
1,54.3,0,0,0,0,0
1,26.0,0,2,0,0,0
44,17.8,0,3,0,0,0
1,100.7,0,0,0,0,0
1,70.5,0,0,0,0,0
42,30.1,0,3,0,0,0
1,55.9,0,0,0,1,0
1,63.9,0,0,1,0,0
1,68.3,0,1,0,0,0
15,28.1,1,3,0,0,1
1,91.3,0,0,0,0,0
1,27.9,0,0,0,0,0
2,75.1,0,0,0,0,0
35,49.2,0,3,0,0,0
103,10.7,1,5,1,1,1
35,4.7,1,2,1,1,1
3,77.0,0,2,0,0,0
42,25.5,1,0,0,1,1
1,77.9,0,0,0,0,0
1,71.6,0,0,0,0,0
71,34.6,1,2,1,0,1
1,59.8,0,2,0,0,0
85,44.7,0,3,0,1,0
10,29.7,1,5,1,1,1
64,31.6,1,3,0,1,1
1,74.9,0,0,0,0,0
75,33.8,0,2,0,0,1
1,48.1,0,0,0,0,0
2,61.7,0,0,0,0,0
64,2.9,1,4,0,0,1
1,56.1,0,0,0,0,0
2,94.8,0,1,0,0,0
52,15.1,1,4,1,0,1
29,4.7,1,4,0,0,1
17,17.0,1,1,0,1,1
99,10.5,1,0,1,0,1
106,30.4,0,6,0,0,1
1,66.6,0,2,0,0,0
1,49.7,0,0,0,0,0
1,54.3,0,1,0,0,0
1,99.1,0,0,0,1,0
4,61.5,0,0,0,0,0
111,5.8,0,3,1,0,1
80,5.2,1,4,0,0,1
119,30.0,0,0,0,0,0
1,38.6,0,0,0,0,0
84,8.5,1,4,1,0,1
74,29.0,1,0,0,1,1
115,29.7,1,6,0,1,1
1,27.7,0,0,0,0,0
90,23.0,1,1,0,0,1
1,61.7,0,3,0,0,0
17,27.1,0,2,1,1,1
46,47.0,0,2,0,0,0
1,82.5,0,0,0,0,0
1,70.6,0,1,0,0,0
1,77.3,0,0,0,0,0
35,21.5,1,2,0,0,1
1,82.2,0,0,0,0,0
45,23.5,1,6,0,1,1
1,60.6,0,0,0,0,0
1,8.0,0,0,0,0,0
3,79.6,0,0,0,0,0
118,28.7,1,2,1,1,1
54,13.1,1,3,1,1,1
41,33.6,0,4,1,0,1
84,30.6,1,4,1,0,1
67,11.3,1,6,1,0,1
16,28.7,1,1,0,1,1
81,16.3,0,1,1,1,1
1,100.5,0,1,0,0,0
11,30.5,1,3,1,1,1
41,12.7,0,2,1,0,1
1,55.1,1,0,0,0,0
1,56.9,0,0,0,0,0
95,32.3,1,2,1,1,1
1,23.1,1,0,0,0,0
2,67.8,0,0,0,0,0
1,66.9,0,0,0,0,0
8,25.0,1,4,1,0,1
1,47.1,0,1,0,0,0
1,89.3,0,0,0,0,0
89,40.1,0,2,0,0,0
2,41.0,0,0,0,0,0
117,34.0,1,5,1,0,1
1,55.0,1,0,0,0,0
41,40.2,1,0,0,0,0
1,59.0,0,0,0,0,0
85,25.3,0,2,0,0,0
1,34.9,0,0,0,0,0
13,28.2,0,1,0,0,0
37,12.0,1,5,1,0,1
1,51.5,0,0,0,0,0
1,93.2,0,0,0,0,0
1,45.6,0,0,0,1,0
1,17.7,0,0,0,0,0
56,14.7,0,1,1,0,1
96,19.7,0,1,0,0,0
4,24.6,0,0,0,0,0
95,32.2,1,0,1,0,1
1,54.0,0,2,0,0,0
110,41.0,0,3,0,0,0
2,24.4,0,0,0,0,0
18,32.5,0,4,1,1,1
1,33.7,0,0,0,0,0
4,78.7,0,1,0,0,0
1,19.6,0,0,0,0,0
4,18.4,1,3,1,1,1
1,33.5,0,0,0,0,0
114,44.9,0,0,0,0,0
49,29.7,1,3,1,0,1
2,67.3,1,0,1,0,0
1,93.8,0,2,0,1,0
1,72.3,0,0,0,0,0
1,83.8,0,0,0,0,0
3,11.8,0,0,0,0,0
3,59.7,0,0,0,0,0
1,71.8,0,0,0,0,0
1,46.5,0,0,0,0,0
3,42.0,0,0,0,0,0
1,22.1,0,0,0,0,0
58,32.8,1,2,1,0,1
1,44.1,0,0,0,1,0
1,72.2,0,0,0,0,0
9,20.6,1,4,1,1,1
18,4.2,0,3,1,1,1
119,20.7,1,3,1,1,1
98,41.1,0,0,1,0,0
1,8.0,0,1,0,0,0
1,64.9,0,0,0,0,0
55,25.7,1,4,0,0,1
2,45.2,0,1,0,0,0
109,13.5,1,7,1,0,1
1,60.3,0,0,1,0,0
1,76.7,0,0,0,0,0
1,59.8,0,0,0,0,0
88,28.7,1,2,1,1,1
1,73.0,0,0,0,0,0
50,2.1,0,1,1,0,1
1,22.6,0,0,0,0,0
1,65.5,1,2,0,0,0
64,43.4,0,1,0,0,0
27,49.9,1,0,0,1,0
1,85.8,0,0,0,0,0
39,13.3,0,5,0,1,1
86,8.1,0,3,1,1,1
1,45.4,0,0,0,0,0
1,111.7,0,0,0,0,0
1,34.2,0,0,0,0,0
1,63.2,0,0,0,0,0
2,123.7,0,1,0,0,0
1,64.6,1,0,0,1,0
53,26.5,0,2,1,0,1
103,29.2,1,1,1,1,1
1,38.9,0,1,0,0,0
2,53.0,0,0,0,0,0
2,79.3,0,0,0,0,0
1,71.2,0,0,0,0,0
2,80.9,0,0,0,0,0
17,46.1,0,2,0,1,0
26,30.9,0,1,0,1,0
28,21.8,1,0,1,1,1
1,77.0,0,0,0,0,0
2,30.1,0,0,0,0,0
81,23.5,0,1,0,0,0
1,23.9,0,0,0,0,0
2,67.7,0,1,0,0,0
1,43.6,0,1,0,0,0
3,74.7,0,0,0,1,0
1,87.3,0,0,0,0,0
1,15.1,0,0,0,0,0
1,33.2,0,1,0,1,0
1,38.0,1,0,0,0,0
42,33.5,1,5,0,0,1
46,33.3,0,3,1,0,1
17,3.7,1,2,0,0,1
117,33.3,1,3,1,1,1
2,53.6,0,0,0,0,0
1,68.9,0,0,0,0,0
14,6.0,1,4,0,1,1
1,75.2,0,0,0,0,0
30,31.1,0,5,1,0,1
1,56.5,0,0,0,0,0
103,13.2,1,3,1,1,1
1,64.6,0,0,0,0,0
1,47.0,1,1,0,0,0
102,45.9,0,0,0,1,0
1,32.1,0,0,0,0,0
1,46.3,0,0,0,0,0
3,77.4,0,0,0,0,0
1,30.8,0,1,0,0,0
96,37.5,0,0,0,0,0
1,68.3,0,0,0,0,0
103,31.7,0,0,0,0,0
79,4.3,0,1,1,1,1
74,46.4,0,1,0,0,0
25,25.2,0,3,1,0,1
66,21.4,1,4,1,1,1
1,64.3,0,1,0,0,0
119,23.8,0,1,1,1,1
1,87.9,1,0,0,0,0
20,33.9,0,3,1,0,1
20,34.5,0,1,0,0,0
1,35.5,0,0,0,0,0
4,43.4,1,2,0,0,0
1,63.5,0,0,0,0,0
2,56.2,0,0,0,0,0
5,32.4,0,1,1,0,1
1,53.5,0,0,0,0,0
1,46.0,0,1,0,0,0
1,51.0,0,0,0,0,0
80,15.7,1,2,1,0,1
99,27.0,1,3,0,0,1
1,72.6,0,0,0,0,0
106,19.6,1,1,1,0,1
1,68.3,0,0,0,0,0
25,8.8,1,6,1,0,1
1,25.9,0,0,0,0,0
1,54.3,0,2,0,0,0
44,23.5,1,3,1,1,1
55,25.8,0,6,1,1,1
13,29.6,0,3,0,0,1
22,6.2,0,5,1,1,1
111,15.1,0,2,0,0,0
1,72.4,0,1,0,0,0
1,83.9,1,0,0,0,0
1,32.2,0,1,0,1,0
1,50.8,1,0,0,0,0
1,63.5,0,0,0,0,0
1,39.0,0,2,0,0,0
1,39.3,0,0,0,1,0
1,60.8,0,1,0,0,0
96,34.9,0,1,0,0,0
1,42.3,0,1,0,0,0
1,26.5,0,0,1,0,0
1,85.3,0,1,0,0,0
46,26.3,0,1,1,0,1
51,24.1,1,4,1,1,1
53,26.1,0,1,0,0,0
2,131.7,0,1,0,0,0
1,49.8,0,0,0,0,0
73,3.1,1,5,0,1,1
1,61.0,0,1,0,0,0
1,82.3,1,0,0,0,0
1,24.9,0,1,0,0,0
2,67.3,0,0,0,0,0
15,12.0,1,4,1,1,1
1,74.8,1,1,0,0,0
10,24.7,0,4,1,0,1
1,58.4,0,0,0,0,0
2,45.8,0,1,0,0,0
1,35.7,0,0,0,0,0
18,24.0,1,1,1,1,1
1,57.2,0,1,0,0,0
1,35.1,0,0,1,0,0
22,34.0,0,5,1,0,1
59,10.3,0,1,0,0,0
1,50.1,0,0,0,0,0
1,8.0,0,2,0,0,0
1,14.5,0,0,0,0,0
1,38.5,0,0,0,0,0
2,56.0,0,0,0,0,0
1,45.9,0,0,0,0,0
1,33.3,0,0,0,0,0
55,5.1,0,2,1,1,1
1,71.5,0,1,0,1,0
110,5.3,1,2,1,0,1
113,42.6,0,1,0,0,0
57,47.3,0,2,0,1,0
1,38.7,0,0,0,0,0
107,8.5,1,0,0,1,1
1,54.4,0,1,0,0,0
1,49.6,0,3,0,0,0
30,32.7,1,4,0,1,1
14,9.7,0,5,0,1,1
1,71.6,0,0,0,0,0
117,31.3,1,1,1,1,1
1,78.3,0,0,0,0,0
89,27.3,1,2,1,1,1
1,88.0,0,0,0,0,0
3,33.7,0,4,1,0,1
1,75.1,0,0,0,0,0
20,21.3,0,1,0,0,0
117,26.6,0,5,1,1,1
1,66.8,0,0,0,0,0
53,13.1,0,4,0,0,0
2,57.2,0,0,0,0,0
1,42.1,0,2,0,0,0
106,6.2,1,1,1,0,1
1,20.9,0,2,0,0,0
1,64.3,0,0,0,0,0
3,74.8,0,1,0,0,0
1,76.7,0,1,0,0,0
1,37.6,0,1,0,0,0
12,27.7,0,0,0,0,0
3,16.4,0,3,0,1,0
12,29.4,1,2,1,0,1
1,44.2,0,0,0,0,0
101,15.6,0,4,1,1,1
88,25.9,0,0,0,1,0
2,8.0,0,1,0,0,0
1,18.2,0,0,0,0,0
112,16.6,1,2,0,1,1
3,66.3,0,0,0,0,0
1,44.8,0,0,0,0,0
63,2.2,0,1,0,1,1
7,22.0,1,1,0,1,1
1,96.6,0,2,0,0,0
36,28.3,1,2,1,1,1
51,34.7,1,6,1,1,1
1,74.9,1,0,0,0,0
1,30.5,0,0,0,1,0
56,15.2,0,4,0,1,1
1,88.2,0,0,0,0,0
1,74.2,0,0,0,0,0
1,85.6,0,0,0,0,0
1,119.8,0,0,0,0,0
1,96.4,0,0,0,0,0
1,65.0,0,0,0,0,0
12,31.5,0,3,0,0,0
1,34.1,1,1,0,0,0
1,22.2,0,0,0,0,0
1,37.3,0,0,0,0,0
1,46.3,0,0,0,0,0
2,65.3,0,0,0,0,0
2,58.9,0,0,0,0,0
1,37.5,0,0,0,0,0
9,25.1,1,1,1,1,1
26,18.9,1,4,0,1,1
48,15.1,0,0,0,0,0
2,89.1,0,1,0,0,0
1,26.8,0,1,0,0,0
78,18.2,1,4,1,0,1
30,33.2,0,1,1,1,1
60,10.8,0,3,0,1,1
1,82.3,0,0,0,0,0
78,25.5,1,4,1,1,1
77,23.3,0,5,1,1,1
1,74.8,0,3,0,0,0
48,12.2,0,6,1,0,1
2,65.5,0,0,0,0,0
60,19.0,1,0,0,0,0
52,12.5,1,5,1,0,1
1,90.8,0,2,0,0,0
2,32.7,0,0,0,0,0
1,89.8,0,0,0,0,0
1,59.1,0,0,0,0,0
106,49.9,0,2,0,0,0
77,20.0,1,1,0,0,0
1,67.7,0,0,0,1,0
2,57.9,0,0,0,0,0
1,109.1,0,2,0,0,0
15,19.3,0,4,1,0,1
2,58.8,0,0,0,0,0
11,8.7,1,6,0,0,1
1,52.8,0,1,0,0,0
4,23.3,0,1,1,1,1
83,4.2,0,4,0,1,1
1,68.1,0,1,0,0,0
1,86.9,0,0,0,0,0
49,6.1,1,5,0,1,1
7,18.6,0,2,0,1,1
51,17.3,1,5,1,0,1
1,51.2,0,1,0,0,0
2,55.3,0,0,0,0,0
59,26.2,0,0,0,0,0
76,3.5,1,7,1,1,1
1,56.9,0,0,0,0,0
1,82.4,0,1,0,0,0
1,52.6,0,0,0,0,0
104,23.1,1,5,1,0,1
92,7.5,1,5,1,1,1
50,12.6,1,3,1,1,1
1,57.6,0,0,0,0,0
4,16.3,1,0,0,0,0
1,49.7,0,0,0,0,0
7,7.8,1,5,1,0,1
94,4.2,0,3,1,1,1
1,73.4,0,2,0,0,0
29,8.5,1,1,1,0,1
67,49.9,0,1,0,0,0
1,61.2,0,2,0,0,0
1,38.1,0,1,0,0,0
1,54.1,0,0,0,0,0
57,38.4,0,0,0,0,0
2,36.2,1,0,0,0,0
1,54.2,0,0,0,0,0
1,86.5,0,0,0,0,0
1,56.4,0,0,0,0,0
92,33.8,0,4,0,1,1
14,5.0,0,2,1,0,1
18,24.9,0,1,0,0,0
39,28.7,1,2,0,0,1
2,56.2,0,1,0,0,0
1,32.8,0,0,0,1,0
111,19.8,1,2,0,0,1
1,82.5,0,0,0,0,0
1,26.2,0,0,0,0,0
2,56.7,0,2,0,0,0
1,110.6,0,1,0,0,0
60,16.5,0,3,0,1,1
1,76.0,0,0,0,0,0
1,110.3,0,0,0,0,0
2,113.1,0,1,0,0,0
103,25.8,1,1,1,1,1
2,69.9,0,0,0,0,0
2,59.2,1,0,0,0,0
37,29.8,1,2,1,0,1
1,41.8,0,0,0,0,0
1,62.0,0,0,0,0,0
1,30.0,0,1,0,0,0
15,17.4,0,2,1,1,1
1,92.3,0,0,0,0,0
1,37.6,0,0,1,1,0
1,52.8,1,0,0,0,0
4,93.1,0,1,0,0,0
25,2.4,1,2,1,1,1
1,52.1,0,0,0,0,0
1,32.7,0,0,0,0,0
1,76.6,0,1,0,0,0
1,77.9,0,0,0,0,0
3,95.2,0,0,0,0,0
1,35.8,0,0,0,0,0
3,61.5,0,1,0,0,0
1,74.5,0,0,0,0,0
40,19.2,1,5,1,1,1
85,29.5,0,5,1,1,1
1,35.4,0,0,0,0,0
88,34.9,0,5,1,1,1
91,16.8,0,1,1,0,1
85,26.1,0,1,1,1,1
1,59.2,0,0,0,0,0
34,49.8,0,1,0,0,0
99,40.1,0,0,0,0,0
11,42.5,0,0,1,0,0
1,64.9,0,0,0,0,0
1,87.8,0,0,0,0,0
1,77.4,0,0,0,0,0
1,93.2,0,0,0,0,0
87,13.5,0,0,0,1,0
1,70.2,0,0,0,0,0
101,10.7,1,3,1,1,1
1,75.6,0,1,0,0,0
103,42.3,0,0,1,0,0
55,28.1,1,7,1,1,1
71,8.9,1,2,1,1,1
1,60.1,0,0,0,0,0
4,31.7,1,3,0,1,1
1,82.9,0,0,0,0,0
21,8.7,0,5,1,1,1
1,67.0,0,0,0,0,0
42,34.2,1,2,1,1,1
1,61.9,0,1,0,0,0
107,12.5,0,2,0,0,1
2,50.6,0,0,0,0,0
11,25.2,1,1,0,1,1
2,72.6,0,1,0,0,0
1,68.0,0,0,0,0,0
1,69.3,0,2,0,0,0
115,27.1,0,4,0,0,0
110,31.8,0,0,0,0,0
1,45.8,0,0,0,0,0
1,92.6,0,2,0,0,0
1,48.7,0,1,0,0,0
98,5.3,1,1,1,0,1
33,32.1,1,1,0,0,0
1,28.2,0,0,0,0,0
94,26.6,1,6,0,0,1
1,57.5,0,0,0,0,0
1,18.6,0,0,0,0,0
102,8.1,1,3,1,1,1
1,81.2,0,3,0,0,0
18,16.3,1,1,0,1,1
105,34.8,1,3,1,1,1
1,89.8,1,0,0,0,0
2,54.0,0,0,0,0,0
38,12.7,1,2,1,1,1
1,97.2,0,0,0,0,0
20,44.6,0,0,0,0,0
1,47.7,0,0,0,0,0
1,37.6,0,0,0,0,0
48,24.1,1,5,1,0,1
1,19.8,0,0,0,0,0
1,26.6,0,1,0,0,0
86,24.0,0,4,0,0,0
1,64.9,0,0,0,0,0
96,48.8,0,0,0,0,0
52,23.7,0,1,0,0,0
2,36.6,1,0,0,0,0
3,54.5,1,3,0,0,0
1,40.2,0,0,0,0,0
1,48.6,0,1,0,0,0
14,15.0,1,4,0,0,1
1,37.8,0,1,0,0,0
